sMAPE,MASE
0.0432071366117645,0.487
0.0145796487947759,0.204
0.0073034312456339,0.052
0.0058503858192494,1.436
0.273562064682841,0.729
0.464179580161991,0.157
0.401577517338368,0.09
0.156340374028346,0.699
0.08811974525673,0.282
0.330850509599522,0.236
0.173021883248474,0.134
0.0524360482246409,0.049
0.115397460263306,1.104
0.128320481426828,0.096
0.222486190944351,0.526
